location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
RWA,False,False,Not provided,,,,,,1,900110,,dekad,45.52174,21.605797,189.88997,23,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,98.13043,79.46232,122.102295,23,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,347.13043,303.0493,114.30978,23,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900110,,,,24.972464,142.30453,23,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,100.652176,69.36087,142.08034,23,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,342.82608,283.12753,120.71949,23,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,5.2173915,26.692753,32.23889,23,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,88.391304,73.27101,119.31786,23,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,321.47824,264.5884,121.10248,23,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,4.2173915,32.3029,24.709587,23,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,47.086956,83.96812,58.545643,23,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,266.04346,259.30435,102.54976,23,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,20.73913,26.014492,82.990654,23,final,2023-02-21,2023-02-28
RWA,False,False,Not provided,,,,,,1,900110,,1-month,30.173912,85.01015,39.07772,23,final,2023-02-21,2023-02-28
RWA,False,False,Not provided,,,,,,1,900110,,3-month,238.26088,241.76231,98.581055,23,final,2023-02-21,2023-02-28
RWA,False,False,Not provided,,,,,,1,900110,,dekad,21.217392,46.34348,51.06275,23,final,2023-03-01,2023-03-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,46.173912,104.660866,46.665607,23,final,2023-03-01,2023-03-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,217.56523,260.50726,83.826416,23,final,2023-03-01,2023-03-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,80.21739,38.99565,193.69504,23,final,2023-03-11,2023-03-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,122.17391,111.35362,109.299484,23,final,2023-03-11,2023-03-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,267.3913,274.78406,97.35769,23,final,2023-03-11,2023-03-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,56.695652,57.15507,99.26085,23,final,2023-03-21,2023-03-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,158.13043,142.4942,110.60125,23,final,2023-03-21,2023-03-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,288.95654,296.8652,97.380066,23,final,2023-03-21,2023-03-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,56.826088,55.54493,102.11605,23,final,2023-04-01,2023-04-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,193.73914,151.69565,126.83131,23,final,2023-04-01,2023-04-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,328.30435,329.62753,99.60458,23,final,2023-04-01,2023-04-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,61.869564,50.430435,120.63692,23,final,2023-04-11,2023-04-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,175.39131,163.13043,107.29249,23,final,2023-04-11,2023-04-20
RWA,False,False,Not provided,,,,,,1,900110,,,,358.45218,96.20307,23,final,2023-04-11,2023-04-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,56.086956,45.13768,121.83842,23,final,2023-04-21,2023-04-30
RWA,False,False,Not provided,,,,,,1,900110,,1-month,174.78261,151.11304,115.16181,23,final,2023-04-21,2023-04-30
RWA,False,False,Not provided,,,,,,1,900110,,3-month,363.08694,378.6174,95.95158,23,final,2023-04-21,2023-04-30
RWA,False,False,Not provided,,,,,,1,900110,,dekad,68.304344,39.47246,164.83086,23,final,2023-05-01,2023-05-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,186.26086,135.04057,136.57532,23,final,2023-05-01,2023-05-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,426.17392,391.3971,108.77323,23,final,2023-05-01,2023-05-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,9.434783,34.126087,36.89299,23,final,2023-05-11,2023-05-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,133.82608,118.73623,112.19518,23,final,2023-05-11,2023-05-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,431.3913,393.22028,109.5854,23,final,2023-05-11,2023-05-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,12.826087,26.60145,56.409084,23,final,2023-05-21,2023-05-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,90.565216,100.2,90.84146,23,final,2023-05-21,2023-05-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,423.47824,393.80725,107.43993,23,final,2023-05-21,2023-05-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,1.5217391,9.214493,45.880913,23,final,2023-06-01,2023-06-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,23.78261,69.94203,38.406498,23,final,2023-06-01,2023-06-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,403.7826,356.67825,113.02383,23,final,2023-06-01,2023-06-10
RWA,False,False,Not provided,,,,,,1,900111,,,,3.3238251,81.25993,305,final,2022-06-11,2022-06-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,68.38688,36.438034,177.1003,305,final,2022-06-11,2022-06-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,307.54428,305.77017,100.57087,305,final,2022-06-11,2022-06-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,1.6622951,2.4076502,89.93804,305,final,2022-06-21,2022-06-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,6.3049183,13.607323,60.75521,305,final,2022-06-21,2022-06-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,276.85574,253.04372,109.227905,305,final,2022-06-21,2022-06-30
RWA,False,False,Not provided,,,,,,1,900111,,dekad,1.1409836,1.8692896,89.39766,305,final,2022-07-01,2022-07-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,4.567213,7.600765,75.92565,305,final,2022-07-01,2022-07-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,252.85245,200.3388,125.57415,305,final,2022-07-01,2022-07-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,0.9213115,1.1279781,96.62749,305,final,2022-07-11,2022-07-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,3.7245903,5.404918,83.85063,305,final,2022-07-11,2022-07-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,190.64919,150.76328,125.60675,305,final,2022-07-11,2022-07-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,5.1016393,2.6477594,132.08626,305,final,2022-07-21,2022-07-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,7.163934,5.645027,114.26871,305,final,2022-07-21,2022-07-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,102.583595,111.34536,92.46918,305,final,2022-07-21,2022-07-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,5.314754,6.5851364,89.03438,305,final,2022-08-01,2022-08-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,11.337705,10.360874,106.35921,305,final,2022-08-01,2022-08-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,92.98359,80.31683,114.84673,305,final,2022-08-01,2022-08-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,11.144262,7.702732,127.092834,305,final,2022-08-11,2022-08-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,21.560656,16.935629,121.08455,305,final,2022-08-11,2022-08-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,93.67212,58.77858,154.71043,305,final,2022-08-11,2022-08-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,21.259016,12.2418585,152.29805,305,final,2022-08-21,2022-08-31
RWA,False,False,Not provided,,,,,,1,900111,,,,26.529726,135.48494,305,final,2022-08-21,2022-08-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,51.186886,45.782078,110.643135,305,final,2022-08-21,2022-08-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,11.288525,19.757595,65.79203,305,final,2022-09-01,2022-09-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,43.691803,39.702187,108.92488,305,final,2022-09-01,2022-09-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,59.59672,57.663826,103.08455,305,final,2022-09-01,2022-09-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,20.380327,20.53224,99.405014,305,final,2022-09-11,2022-09-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,52.927864,52.531693,100.688614,305,final,2022-09-11,2022-09-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,78.21311,74.87224,104.18277,305,final,2022-09-11,2022-09-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,21.593443,21.07825,101.97556,305,final,2022-09-21,2022-09-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,53.262295,61.368088,87.786606,305,final,2022-09-21,2022-09-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,98.144264,93.54284,104.669464,305,final,2022-09-21,2022-09-30
RWA,False,False,Not provided,,,,,,1,900111,,dekad,21.039345,33.920982,66.9031,305,final,2022-10-01,2022-10-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,63.013115,75.53148,84.455315,305,final,2022-10-01,2022-10-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,118.042625,125.594536,94.21728,305,final,2022-10-01,2022-10-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,16.344263,36.917816,50.91931,305,final,2022-10-11,2022-10-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,58.97705,91.917046,66.01218,305,final,2022-10-11,2022-10-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,133.46558,161.38437,83.22031,305,final,2022-10-11,2022-10-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,43.70164,42.225246,103.12629,305,final,2022-10-21,2022-10-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,81.08525,113.06404,72.91403,305,final,2022-10-21,2022-10-31
RWA,False,False,Not provided,,,,,,1,900111,,,,200.96185,85.970085,305,final,2022-10-21,2022-10-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,28.295082,44.974754,66.6238,305,final,2022-11-01,2022-11-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,88.34099,124.11781,72.291336,305,final,2022-11-01,2022-11-10
RWA,False,False,Not provided,,,,,,1,900111,,,,239.35147,81.868095,305,final,2022-11-01,2022-11-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,54.308197,36.775192,141.9699,305,final,2022-11-11,2022-11-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,126.30492,123.97519,101.80634,305,final,2022-11-11,2022-11-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,238.20984,268.42395,88.94972,305,final,2022-11-11,2022-11-20
RWA,False,False,Not provided,,,,,,1,900111,,,,41.76951,101.50932,305,final,2022-11-21,2022-11-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,125.07869,123.519455,101.21323,305,final,2022-11-21,2022-11-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,259.4262,297.9516,87.28332,305,final,2022-11-21,2022-11-30
RWA,False,False,Not provided,,,,,,1,900111,,dekad,44.734425,32.447323,132.8117,305,final,2022-12-01,2022-12-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,141.51804,110.99202,126.317345,305,final,2022-12-01,2022-12-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,292.87213,310.6413,94.37045,305,final,2022-12-01,2022-12-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,31.554098,27.442732,112.67268,305,final,2022-12-11,2022-12-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,118.76394,101.65956,116.03643,305,final,2022-12-11,2022-12-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,304.04593,317.55182,95.8128,305,final,2022-12-11,2022-12-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,26.898361,35.332787,79.08792,305,final,2022-12-21,2022-12-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,103.18688,95.22284,107.946335,305,final,2022-12-21,2022-12-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,309.35083,331.80634,93.33282,305,final,2022-12-21,2022-12-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,17.596722,23.05552,80.54288,305,final,2023-01-01,2023-01-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,76.04918,85.7683,89.29238,305,final,2023-01-01,2023-01-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,305.90817,318.60065,96.077736,305,final,2023-01-01,2023-01-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,54.295082,22.008852,219.53943,305,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,98.79016,81.50131,119.98681,305,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,343.859,303.9331,112.9238,305,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,39.911476,24.1847,153.88705,305,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,111.803276,69.24907,157.31279,305,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,340.06885,285.07507,118.95846,305,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,5.9836063,23.7447,38.21089,305,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,100.19016,69.938255,140.36911,305,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,317.7574,264.3069,119.84743,305,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,4.4786887,27.16929,29.465025,305,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,50.373768,75.09869,69.13193,305,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,267.9279,254.38841,105.21976,305,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,19.865574,23.182514,88.2305,305,final,2023-02-21,2023-02-28
RWA,False,False,Not provided,,,,,,1,900111,,1-month,30.32787,74.096504,44.66426,305,final,2023-02-21,2023-02-28
RWA,False,False,Not provided,,,,,,1,900111,,3-month,245.31801,235.51334,104.07656,305,final,2023-02-21,2023-02-28
RWA,False,False,Not provided,,,,,,1,900111,,dekad,18.442623,43.552567,48.282974,305,final,2023-03-01,2023-03-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,42.78689,93.90437,48.316254,305,final,2023-03-01,2023-03-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,219.02623,249.61093,87.98767,305,final,2023-03-01,2023-03-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,80.24918,37.338577,201.35109,305,final,2023-03-11,2023-03-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,118.55738,104.07366,113.27884,305,final,2023-03-11,2023-03-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,267.7213,260.67368,102.65274,305,final,2023-03-11,2023-03-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,57.108196,55.134098,103.28282,305,final,2023-03-21,2023-03-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,155.8,136.02524,114.02215,305,final,2023-03-21,2023-03-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,297.93115,279.37082,106.5268,305,final,2023-03-21,2023-03-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,55.82951,54.574207,102.10712,305,final,2023-04-01,2023-04-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,193.18689,147.04689,130.3459,305,final,2023-04-01,2023-04-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,336.1639,310.8895,108.00103,305,final,2023-04-01,2023-04-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,59.491802,50.7035,115.77695,305,final,2023-04-11,2023-04-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,172.4295,160.4118,107.26532,305,final,2023-04-11,2023-04-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,341.36066,339.58417,100.51554,305,final,2023-04-11,2023-04-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,57.62951,42.06568,133.06831,305,final,2023-04-21,2023-04-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,172.95082,147.34338,116.80902,305,final,2023-04-21,2023-04-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,359.0787,357.46515,100.44516,305,final,2023-04-21,2023-04-30
RWA,False,False,Not provided,,,,,,1,900111,,dekad,63.95082,37.613663,161.8045,305,final,2023-05-01,2023-05-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,181.07213,130.38284,137.44144,305,final,2023-05-01,2023-05-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,417.0459,371.3341,112.14661,305,final,2023-05-01,2023-05-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,9.662295,29.240984,42.820896,305,final,2023-05-11,2023-05-20
RWA,False,False,Not provided,,,,,,1,900111,,,,108.92033,119.59466,305,final,2023-05-11,2023-05-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,422.2295,373.4058,112.90247,305,final,2023-05-11,2023-05-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,7.6819673,25.238361,41.939995,305,final,2023-05-21,2023-05-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,81.29508,92.09301,88.878784,305,final,2023-05-21,2023-05-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,410.04593,375.46164,109.09009,305,final,2023-05-21,2023-05-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,1.5508196,7.875847,50.8768,305,final,2023-06-01,2023-06-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,18.895082,62.35519,35.476227,305,final,2023-06-01,2023-06-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,393.1541,339.7849,115.47898,305,final,2023-06-01,2023-06-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,6.688679,7.0166664,97.27056,106,final,2022-06-11,2022-06-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,101.17925,54.984905,177.00995,106,final,2022-06-11,2022-06-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,353.11322,372.98743,94.7421,106,final,2022-06-11,2022-06-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,4.754717,5.5330186,92.61084,106,final,2022-06-21,2022-06-30
RWA,False,False,Not provided,,,,,,1,900112,,1-month,15.745283,26.931131,64.968834,106,final,2022-06-21,2022-06-30
RWA,False,False,Not provided,,,,,,1,900112,,3-month,316.73587,316.9393,99.93681,106,final,2022-06-21,2022-06-30
RWA,False,False,Not provided,,,,,,1,900112,,dekad,1.3018868,3.1308177,77.50619,106,final,2022-07-01,2022-07-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,12.745282,15.680503,85.80681,106,final,2022-07-01,2022-07-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,286.73587,259.61227,110.25032,106,final,2022-07-01,2022-07-10
RWA,False,False,Not provided,,,,,,1,900112,,,,2.3072326,83.65968,106,final,2022-07-11,2022-07-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,7.1698112,10.971069,76.199104,106,final,2022-07-11,2022-07-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,233.76413,203.561,114.481674,106,final,2022-07-11,2022-07-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,6.5094337,4.7569184,117.96178,106,final,2022-07-21,2022-07-31
RWA,False,False,Not provided,,,,,,1,900112,,1-month,8.924528,10.194968,91.63907,106,final,2022-07-21,2022-07-31
RWA,False,False,Not provided,,,,,,1,900112,,3-month,186.87733,156.6585,118.693016,106,final,2022-07-21,2022-07-31
RWA,False,False,Not provided,,,,,,1,900112,,dekad,19.518867,11.523584,148.3871,106,final,2022-08-01,2022-08-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,27.14151,18.587736,136.26364,106,final,2022-08-01,2022-08-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,185.69809,121.218864,151.08525,106,final,2022-08-01,2022-08-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,26.084906,15.825157,149.26613,106,final,2022-08-11,2022-08-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,52.113205,32.10566,153.92047,106,final,2022-08-11,2022-08-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,160.46225,98.06164,160.54689,106,final,2022-08-11,2022-08-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,39.632076,20.622955,174.18785,106,final,2022-08-21,2022-08-31
RWA,False,False,Not provided,,,,,,1,900112,,1-month,85.235855,47.9717,170.34729,106,final,2022-08-21,2022-08-31
RWA,False,False,Not provided,,,,,,1,900112,,3-month,109.905655,85.0978,127.53436,106,final,2022-08-21,2022-08-31
RWA,False,False,Not provided,,,,,,1,900112,,dekad,23.830189,33.767925,74.36609,106,final,2022-09-01,2022-09-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,89.547165,70.21604,125.7008,106,final,2022-09-01,2022-09-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,129.43396,104.484276,122.78837,106,final,2022-09-01,2022-09-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,38.0,31.66195,117.28781,106,final,2022-09-11,2022-09-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,101.462265,86.05283,116.923615,106,final,2022-09-11,2022-09-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,160.74529,129.12956,123.57104,106,final,2022-09-11,2022-09-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,35.566036,33.30283,105.908714,106,final,2022-09-21,2022-09-30
RWA,False,False,Not provided,,,,,,1,900112,,1-month,97.396225,98.732704,98.71161,106,final,2022-09-21,2022-09-30
RWA,False,False,Not provided,,,,,,1,900112,,3-month,191.55661,156.89937,121.40666,106,final,2022-09-21,2022-09-30
RWA,False,False,Not provided,,,,,,1,900112,,dekad,28.679245,42.11352,71.485306,106,final,2022-10-01,2022-10-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,102.245285,107.0783,95.68783,106,final,2022-10-01,2022-10-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,218.93396,195.88208,111.47533,106,final,2022-10-01,2022-10-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,22.830189,46.98302,53.537075,106,final,2022-10-11,2022-10-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,87.07547,122.39937,72.2731,106,final,2022-10-11,2022-10-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,240.65094,240.55786,100.03791,106,final,2022-10-11,2022-10-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,63.056602,52.41604,118.532394,106,final,2022-10-21,2022-10-31
RWA,False,False,Not provided,,,,,,1,900112,,1-month,114.56604,141.51257,81.60804,106,final,2022-10-21,2022-10-31
RWA,False,False,Not provided,,,,,,1,900112,,3-month,297.19812,288.21698,103.062965,106,final,2022-10-21,2022-10-31
RWA,False,False,Not provided,,,,,,1,900112,,dekad,40.622643,51.27767,81.06704,106,final,2022-11-01,2022-11-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,126.50944,150.67673,84.47597,106,final,2022-11-01,2022-11-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,318.30188,327.97107,97.096085,106,final,2022-11-01,2022-11-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,70.71698,43.12044,157.34888,106,final,2022-11-11,2022-11-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,174.39622,146.81415,118.16832,106,final,2022-11-11,2022-11-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,362.93396,355.26636,102.12831,106,final,2022-11-11,2022-11-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,49.556602,46.931446,105.055046,106,final,2022-11-21,2022-11-30
RWA,False,False,Not provided,,,,,,1,900112,,1-month,160.89622,141.32956,113.37164,106,final,2022-11-21,2022-11-30
RWA,False,False,Not provided,,,,,,1,900112,,3-month,372.8585,381.57486,97.74523,106,final,2022-11-21,2022-11-30
RWA,False,False,Not provided,,,,,,1,900112,,dekad,39.622643,31.66761,121.694984,106,final,2022-12-01,2022-12-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,159.89622,121.7195,130.12695,106,final,2022-12-01,2022-12-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,388.65097,379.47452,102.38675,106,final,2022-12-01,2022-12-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,33.9717,28.474215,116.42305,106,final,2022-12-11,2022-12-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,123.15094,107.07327,114.34567,106,final,2022-12-11,2022-12-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,384.62268,376.2868,102.18625,106,final,2022-12-11,2022-12-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,44.084908,36.198742,119.141754,106,final,2022-12-21,2022-12-31
RWA,False,False,Not provided,,,,,,1,900112,,1-month,117.67925,96.34057,121.05641,106,final,2022-12-21,2022-12-31
RWA,False,False,Not provided,,,,,,1,900112,,3-month,393.14154,379.1827,103.63338,106,final,2022-12-21,2022-12-31
RWA,False,False,Not provided,,,,,,1,900112,,dekad,27.160378,24.368238,109.50735,106,final,2023-01-01,2023-01-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,105.21699,88.32012,118.10635,106,final,2023-01-01,2023-01-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,391.62265,358.7909,109.024895,106,final,2023-01-01,2023-01-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,46.877357,22.806917,186.56277,106,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,118.12264,84.25126,137.95059,106,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900112,,3-month,415.6698,335.0783,123.69792,106,final,2023-01-11,2023-01-20
RWA,False,False,Not provided,,,,,,1,900112,,dekad,34.518867,27.554403,121.393295,106,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900112,,1-month,108.5566,74.72956,142.42723,106,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900112,,3-month,387.13205,309.4409,124.70771,106,final,2023-01-21,2023-01-31
RWA,False,False,Not provided,,,,,,1,900112,,dekad,5.207547,29.729246,29.391788,106,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900112,,1-month,86.603775,80.09057,107.65444,106,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900112,,3-month,351.71695,288.09213,121.70813,106,final,2023-02-01,2023-02-10
RWA,False,False,Not provided,,,,,,1,900112,,dekad,4.981132,36.338364,24.144962,106,final,2023-02-11,2023-02-20
RWA,False,False,Not provided,,,,,,1,900112,,1-month,44.707546,93.62201,50.40208,106,final,2023-02-11,2023-02-20
